,Hotel_Name,Negative_Review,Positive_Review
259731,Best Western Le Jardin de Cluny, The locker was broken I asked twice to be fixed and it was not This was rated as a 4 star hotel but the room had no amenities and no frigo bar The room was too small and was smelling badly, The local was excellent
259732,Best Western Le Jardin de Cluny, Dining in that area was not great St Michel has an area where you can eat cheaply but we did not have any good food here Hard to find a restaurant that offers different to the rest , Located close to Notre Dame and Luxembourg gardens walking distance to most things and close to rail for travel to attractions further out Clean and comfortable 
259733,Best Western Le Jardin de Cluny, The picture on Booking com and the room we received were worlds apart The nice modern white d cor of the pictures displayed on the website was very deceiving When we arrived at our room which was right next to the lift we heard the lift all night the wall paper was peeling the d cor was at least 20 years old and the room was very very tight to get around Not to mention our toilet door and front door opened into each other which meant you step into the room and into the toilet The bathroom was not renovated like the ones in the website and we were very disappointed regarding the sewage smell To top it up my son and his girlfriend arrived a week later and had booked at the same time they received one of the renovated rooms on the other side of the courtyard They paid less and received the better room When booking with other websites we have been more satisfied This experience is the second time Booking com has deceived us with their pictures A couple of years ago we had the same thing happen when we visited the Greek Islands Unfortunately for Booking com I will not be booking through you again Although I have an existing booking with you for this year which I am yet to experience , The bed was comfortable and the room was clean Location of the hotel was in a safe district and easy to get around the city Although we had to walk at least 5 km to get to all the attractions there were metros and buses located very close The staff were very helpful and knowledgeable The premises were secure and well looked after mostly around the foyer area 
259734,Best Western Le Jardin de Cluny,No Negative, Desk people and all staff were friendly attentive and helpful Breakfast was good Would have liked some variety in the eggs Good maps and good directions for finding trains subways and points of interest Good efforts to be kind to the earth and to not waste energy 
259735,Best Western Le Jardin de Cluny, Breakfast on the first morning A group had been there and food was not replenished Shortage of hot food compote and croissants Staff came to serve hot drinks then disappeared This was not the experience the next day The good breakfast was back to normal , Hotel is very convenient to major attractions and lots of places to eat nearby Very clean Efficient staff ease of check in out Room well equipped 
259736,Best Western Le Jardin de Cluny, The elevator was not working House keepinh trolleys left on the room aisles all day long but probably because the elevayor did not work , The location is perfect The staff was very accomodating and helpful at all times
259737,Best Western Le Jardin de Cluny, Tiny room Very loud When your neighboors take a shower you hear everything I don t know what make a hotel a 4 hotel but it is probably not the size of the room , Excellent breakfast but quite expensive 
259738,Best Western Le Jardin de Cluny,No Negative, The minimalist design fused with mute color combinations create the perception of a calming zone The clever interior design is complimented with a nice big comfortable bed wirh good quality linen 
259739,Best Western Le Jardin de Cluny, Rooms were very small and noise travelled very easily between them, Excellent location very friendly and helpful staff and hotel itself was very clean
259740,Best Western Le Jardin de Cluny, Our bathroom and toilet had a glass door directly facing the beds As friends sharing a double room it was very uncomfortable for someone to have to leave the room while the other was in the bathroom , Beds were comfy and location was fantastic
259741,Best Western Le Jardin de Cluny, The wifi did not work in the rooms which was frustrating Our shower and those of the others in our group was little more than a single trickle that spilled into the minute bathroom because of a lack of proper shower door In general for 4 stars I expected better looking fittings and a feeling of value for the money we spent , The location was good for walking to Notre Dame Lourve Latin Quarter etc 
259742,Best Western Le Jardin de Cluny, Room a little small for a couple with two large suitcases , Wonderful location Staff very friendly and helpful Room small but very clean and comfortable 
259743,Best Western Le Jardin de Cluny, The photos do not look like the rooms at all very misleading The modern bedrooms advertised are actually low budget poorly installed rooms that are totally different ,No Positive
259744,Best Western Le Jardin de Cluny, The poor noise insulation Felt like the people in the room next door were actually showering in our bed All corner rooms ending in 07 will have this problem as hotel has carved shower room area of adjacent room out of the corner of the room we had , Friendly staff and location 
259745,Best Western Le Jardin de Cluny, Wifi It was terrible We had to log in every time we returned to the hotel and it was very unreliable at best Also carpeting in the rooms would be a plus The price for breakfast is way too high , Location and room layout
259746,Best Western Le Jardin de Cluny,No Negative, Before we went and knowing what Paris hotel rooms are like having been there 10 weeks earlier we upgraded to a superior room and that is what it was large very modern good fittings and a beautiful bathroom the staff were very friendly and attentive would stay at this hotel again if we return to Paris 
